Date,ARIMA_Forecast,ARIMA_Lower,ARIMA_Upper,LSTM_Forecast
2025-05-17,1.0021728574966309,0.9618737020388878,1.0441604071033823,96529.625
2025-05-18,1.0105460705118885,0.9616211848083251,1.0619601322849075,96555.586
2025-05-19,1.0073177707830672,0.955599880455258,1.0618346779741736,96295.98
